iteration,run_0_best_perplexity,run_0_T_best,run_0_step_time,run_1_best_perplexity,run_1_T_best,run_1_step_time,run_2_best_perplexity,run_2_T_best,run_2_step_time,run_3_best_perplexity,run_3_T_best,run_3_step_time,run_4_best_perplexity,run_4_T_best,run_4_step_time,run_5_best_perplexity,run_5_T_best,run_5_step_time,run_6_best_perplexity,run_6_T_best,run_6_step_time,run_7_best_perplexity,run_7_T_best,run_7_step_time,run_8_best_perplexity,run_8_T_best,run_8_step_time,run_9_best_perplexity,run_9_T_best,run_9_step_time
10,2192.8603705018736,2,21.996531300013885,4234.690513444768,65,35.345106999971904,2700.137610328811,32,14.530990700004622,4080.1645656378,65,14.496856400044637,4297.861224765208,65,46.975180199951865,4092.709429981654,67,14.832025700015947,2259.092289527277,2,9.668494199984709,2795.3030162995883,32,4.885065700043924,2185.4059981328724,2,5.08071959996596,2729.800298185899,33,5.297177899978124
11,2192.8603705018736,2,9.444378199987112,4234.690513444768,65,38.04156750009861,2700.137610328811,32,21.754240500042215,4080.1645656378,65,45.43633850000333,4297.861224765208,65,18.195107499952428,3987.816975852833,68,7.157891700044274,2259.092289527277,2,5.068447600002401,2795.3030162995883,32,8.219152399920858,2185.4059981328724,2,3.617762299953029,2172.4016717396894,2,15.023206499987282
12,2192.8603705018736,2,3.644060599966906,3714.450745308232,62,14.5497113999445,2700.137610328811,32,9.822102200007066,4080.1645656378,65,0.0002604000037536,4297.861224765208,65,0.0003986998926848,3868.135798410865,64,7.05866129999049,2259.092289527277,2,5.116170400055125,2728.554461192151,29,9.65929989994038,2185.4059981328724,2,3.688813899992965,2172.4016717396894,2,11.605398999992758
13,2192.8603705018736,2,7.967765400069766,3714.450745308232,62,23.44396099995356,2646.78079313477,28,4.855740999919362,4080.1645656378,65,0.0004365999484434,4042.507601424325,68,14.396499300026337,3868.135798410865,64,0.0003616999601945,2259.092289527277,2,5.568935599992983,2211.0743394849474,2,10.033528200001456,2185.4059981328724,2,0.0003317999653518,2172.4016717396894,2,10.365063300007025
14,2192.8603705018736,2,0.0004972000606358,2795.309028204084,32,18.1673596999608,2217.4871200165826,2,3.999319799942896,3941.1779536331846,61,6.947417699964717,2872.4245588840813,31,14.5681013999274,3868.135798410865,64,0.0002327000256627,2259.092289527277,2,0.0005054000066593,2211.0743394849474,2,8.58540300000459,2185.4059981328724,2,0.0003069000085815,2172.4016717396894,2,4.197439299896359
15,2192.8603705018736,2,0.0003540000179782,2656.096078651352,28,5.296888699987903,2217.4871200165826,2,0.0003422000445425,2786.0690628402613,33,32.76598649995867,2777.152203013924,27,27.022264000028372,3812.585080631925,63,7.273948499932885,2227.872917151029,3,4.19396579999011,2211.0743394849474,2,0.0002393999602645,2132.1918330777557,4,3.9104597000405192,2172.4016717396894,2,0.0004965000553056
16,2192.8603705018736,2,0.0002851000754162,2656.096078651352,28,10.910261600045487,2163.743787685663,7,3.565850400016643,2625.997692257714,29,21.593422000063583,2196.267125075375,4,16.55395720002707,3047.8539318439607,36,17.82702710002195,2194.5809410927113,6,3.5662230999441817,2177.034346614881,6,3.452974300016649,2132.1918330777557,4,4.248890199931338,2153.8596737516223,3,4.050959900021553
17,2192.8603705018736,2,0.000310199917294,2118.457663127479,2,3.9336193000199273,2163.743787685663,7,0.0003729000454768,2625.997692257714,29,16.46099839999806,2176.7476723799523,2,9.264077600091696,3047.8539318439607,36,0.0005588999483734,2181.7810630580493,7,3.80646989995148,2177.034346614881,6,3.705991599941626,2132.1918330777557,4,0.0003200999926775,2153.8596737516223,3,3.701486299978569
18,2192.8603705018736,2,0.000213099992834,2118.457663127479,2,0.0003845000173896,2163.743787685663,7,3.538452600012534,2177.1719722198573,2,13.128996199928224,2167.3620108146356,3,13.050536600057969,2828.4903643296884,28,10.89150469994638,2181.7810630580493,7,0.0003603999502956,2177.034346614881,6,0.0004730999935418,2132.1918330777557,4,0.000336299999617,2153.8596737516223,3,3.816036000032909
19,2192.8603705018736,2,0.0002762000076472,2118.457663127479,2,8.76916380005423,2137.306919580723,4,3.74978130008094,2177.1719722198573,2,10.974350499920549,2167.3620108146356,3,11.151958800037391,2134.7602765168094,2,20.999453600030392,2175.669030092004,9,10.947512100101449,2177.034346614881,6,0.0003753999480977,2132.1918330777557,4,0.0003949999809265,2153.8596737516223,3,3.695396300056018
20,2192.8603705018736,2,0.0002998999552801,2118.457663127479,2,0.0005043999990448,2137.306919580723,4,0.0003765999572351,2160.3369339276005,3,4.4012913999613374,2167.3620108146356,3,0.0004563999827951,2134.7602765168094,2,9.379765500081705,2175.669030092004,9,0.0003515999997034,2177.034346614881,6,7.438033599988557,2132.1918330777557,4,3.76516030007042,2153.8596737516223,3,3.655576399993151
